appliance,start_idx,end_idx,duration_min,energy_kwh
KETTLE,57612,57615,0.7411,0.03880441594444444
KETTLE,57618,57619,0.24576666666666666,0.012860833129629629
KETTLE,58935,58949,4.9914,0.24692639237962963
KETTLE,58936,58949,4.74415,0.24261861057407408
KETTLE,58937,58949,4.493133333333333,0.2339038697222222
KETTLE,58952,58990,9.464733333333331,0.4817548400462964
KETTLE,66964,66968,0.9981166666666667,0.035657862638888885
KETTLE,66965,66968,0.7506666666666668,0.03171515930555555
KETTLE,66966,66968,0.5003166666666666,0.02374832688888889
KETTLE,66971,66989,4.502133333333333,0.20269213625925925
KETTLE,66973,66989,4.002266666666666,0.18711722603703704
KETTLE,66992,67013,5.255116666666668,0.24277349755555552
KETTLE,67016,67017,0.2576333333333333,0.011932144703703705
KETTLE,67092,67145,13.2544,0.9932002572222224
KETTLE,67093,67145,13.006533333333334,0.9864176612962965
KETTLE,67108,67145,9.253499999999999,0.813576634851852
KETTLE,67109,67145,9.006083333333331,0.7985262790185186
KETTLE,67110,67145,8.7536,0.7796134538611111
KETTLE,67149,67154,1.2537,0.05371027237037038
KETTLE,67151,67154,0.7520166666666667,0.037232620157407414
KETTLE,67157,67182,6.229316666666666,0.3045397727685185
KETTLE,67185,67195,2.4988,0.12496617187037039
FRIDGE,14842,15356,140.41283333333334,1.3311484478981483
FRIDGE,14845,15356,139.66021666666668,1.3162826731203703
FRIDGE,15341,15356,4.755016666666666,0.1489468530740741
FRIDGE,15342,15356,4.5386999999999995,0.14607056246296296
FRIDGE,15343,15356,4.3011333333333335,0.1405747215925926
FRIDGE,15359,15362,0.7509,0.028089617972222224
FRIDGE,15378,15383,1.2313333333333332,0.032117642592592595
FRIDGE,15379,15383,0.9578166666666665,0.028827085138888885
FRIDGE,15380,15383,0.7142166666666666,0.023478170472222223
FRIDGE,15386,15389,0.9526833333333333,0.02893045785185185
FRIDGE,15387,15389,0.7015166666666667,0.023379814055555555
FRIDGE,15398,15409,3.3134500000000005,0.10046468493518518
FRIDGE,15399,15409,3.063416666666667,0.09754207308333333
FRIDGE,15400,15409,2.66775,0.0889492921574074
FRIDGE,15415,15427,2.99915,0.10755974324074076
